Time,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in
12:27:06,901.8,928.26,23.5,870.6,896.14,23.5
12:27:07,898.7,925.06,23.5,871.8,888.69,24
12:27:08,903.1,925.07,23.75,870.5,891.68,23.75
12:27:09,900.6,922.51,23.75,871,887.87,24
12:27:10,903.8,934.88,23.25,870.7,891.88,23.75
12:27:11,901.4,923.33,23.75,871.8,884.4,24.25
12:27:12,900.7,918.14,24,871.4,892.6,23.75
12:27:13,903.1,920.59,24,870.6,887.46,24
12:27:14,902.4,924.35,23.75,871.2,888.07,24
12:27:15,898.6,924.96,23.5,872.2,884.81,24.25
12:27:16,900,926.4,23.5,871.5,888.38,24
12:27:17,900.5,926.92,23.5,873,889.91,24
12:27:18,904.3,930.83,23.5,870.6,887.46,24
12:27:19,899.2,921.08,23.75,871.9,897.48,23.5
12:27:20,899.5,916.92,24,871.7,888.58,24
12:27:21,896.3,918.1,23.75,872.6,885.21,24.25
12:27:22,901.8,919.27,24,871.4,888.28,24
12:27:23,900.7,918.14,24,871.8,888.69,24
12:27:24,900.5,922.41,23.75,872.3,889.19,24
12:27:25,901.2,923.12,23.75,871,887.87,24
12:27:26,899.4,916.82,24,872,884.61,24.25
12:27:27,901,922.92,23.75,871.2,888.07,24
12:27:27,900.7,922.61,23.75,871.8,888.69,24
12:27:28,898.7,920.56,23.75,873,889.91,24
12:27:29,902.5,928.98,23.5,871.9,888.79,24
12:27:30,899.9,917.33,24,873,894.24,23.75
12:27:31,902.4,919.88,24,871.5,888.38,24
12:27:32,905.1,931.65,23.5,871.5,888.38,24
12:27:33,901.7,919.16,24,871,892.19,23.75
12:27:34,902.6,929.08,23.5,871.5,892.7,23.75
12:27:35,903.1,925.07,23.75,871.5,892.7,23.75
12:27:36,901.7,928.15,23.5,871.8,888.69,24
12:27:37,901.2,918.65,24,873.2,890.11,24
12:27:38,900.7,918.14,24,872.2,897.79,23.5
12:27:39,901.9,919.37,24,871.9,888.79,24
12:27:40,900,917.43,24,872.6,893.83,23.75
12:27:41,903.1,929.59,23.5,870.5,883.08,24.25
12:27:42,898.7,925.06,23.5,873.2,894.44,23.75
12:27:43,899.3,925.68,23.5,873.5,890.42,24
12:27:44,904.3,926.3,23.75,871.9,888.79,24
12:27:45,903.3,929.8,23.5,872.9,894.14,23.75
12:27:46,901.5,927.95,23.5,872.6,889.5,24
12:27:47,900.8,927.23,23.5,873.2,885.82,24.25
12:27:48,899.8,921.69,23.75,873,889.91,24
12:27:49,903.8,930.31,23.5,872,888.89,24
12:27:50,902.2,919.67,24,870.3,900.23,23.25
12:27:51,899.3,916.72,24,873.2,890.11,24
12:27:52,901,922.92,23.75,872.9,894.14,23.75
12:27:53,901.6,919.06,24,872.2,884.81,24.25
12:27:54,898.7,925.06,23.5,873.7,886.33,24.25
12:27:55,901,927.43,23.5,872.5,889.4,24
12:27:56,902,923.94,23.75,872.2,889.09,24
12:27:57,900.2,926.61,23.5,873.7,890.62,24
12:27:58,903.9,934.99,23.25,872.5,893.73,23.75
12:27:59,903.2,929.7,23.5,872.7,889.6,24
12:28:00,899.1,925.48,23.5,872.9,889.81,24
12:28:01,903.2,920.69,24,873.9,895.16,23.75
12:28:02,900.5,917.94,24,874.1,891.03,24
12:28:03,900.1,917.53,24,873.1,898.71,23.5
12:28:04,900.5,922.41,23.75,873.6,890.52,24
12:28:05,900.1,917.53,24,873.5,886.13,24.25
12:28:06,899.3,925.68,23.5,874,890.93,24
12:28:07,904.5,917.58,24.25,872.2,889.09,24
12:28:08,899.4,925.78,23.5,874.3,899.95,23.5
12:28:09,903.2,925.17,23.75,872.7,889.6,24
12:28:10,899.4,916.82,24,873.7,886.33,24.25
12:28:10,899.4,916.82,24,874.8,891.74,24
12:28:11,901.2,927.64,23.5,872.8,889.7,24
12:28:12,903.3,929.8,23.5,872.9,889.81,24
12:28:13,903.2,925.17,23.75,873.2,890.11,24
12:28:14,903.3,925.28,23.75,873.2,894.44,23.75
12:28:15,899.3,925.68,23.5,873.8,886.43,24.25
12:28:16,901.8,928.26,23.5,873.3,885.92,24.25
12:28:17,899.4,916.82,24,873.8,895.06,23.75
12:28:18,900,913.01,24.25,872.7,885.32,24.25
12:28:19,902.4,924.35,23.75,870.1,895.63,23.5
12:28:20,898,919.85,23.75,872,884.61,24.25
12:28:21,900.1,922,23.75,870.1,895.63,23.5
12:28:22,902.6,933.64,23.25,868.5,889.63,23.75
12:28:23,899.3,916.72,24,869.1,890.24,23.75
12:28:24,902.6,924.56,23.75,868,893.46,23.5
12:28:25,902.4,928.87,23.5,867.1,883.89,24
12:28:26,900.7,918.14,24,868,884.81,24
12:28:27,904.5,926.5,23.75,867.5,884.3,24
12:28:28,901.1,918.55,24,865.9,886.97,23.75
12:28:29,903.1,925.07,23.75,867.9,893.36,23.5
12:28:30,900.2,922.1,23.75,734.7,756.25,23.5
12:28:31,903.2,920.69,24,479.8,486.74,24.25
12:28:32,900.9,927.33,23.5,370.2,377.37,24
12:28:33,900.9,918.35,24,306.7,315.7,23.5
12:28:34,901.3,918.76,24,266.2,271.36,24
12:28:35,899.3,916.72,24,230.2,233.53,24.25
12:28:36,901.3,927.74,23.5,198.1,202.92,23.75
12:28:37,899.4,930.33,23.25,169.6,172.05,24.25
12:28:38,902.7,920.18,24,146.8,149.64,24
12:28:39,902.4,924.35,23.75,126.8,129.26,24
12:28:40,902.5,919.98,24,111.6,113.76,24
12:28:41,901.9,923.84,23.75,99.15,101.07,24
12:28:42,902.7,920.18,24,88.13,90.27,23.75
12:28:43,902.6,920.08,24,79.28,80.43,24.25
12:28:44,902,933.02,23.25,72.18,73.58,24
12:28:45,901.9,919.37,24,63.82,65.06,24
12:28:46,902,923.94,23.75,58.14,60.14,23.25
12:28:47,901.5,918.96,24,54.2,55.25,24
12:28:48,900.1,926.51,23.5,50.19,51.41,23.75
12:28:49,903.2,925.17,23.75,46.29,47.65,23.5
12:28:50,904,917.07,24.25,43.64,44.92,23.5
12:28:51,903.5,925.48,23.75,40.19,40.97,24
12:28:52,902.9,929.39,23.5,40.16,41.34,23.5
12:28:53,903.4,929.9,23.5,36.63,37.52,23.75
12:28:54,903.3,920.8,24,34.44,34.94,24.25
12:28:54,904,925.99,23.75,30.58,31.17,24
12:28:55,903.8,925.79,23.75,29.2,29.91,23.75
12:28:56,902.8,920.29,24,29.62,30.34,23.75
12:28:57,906.1,928.14,23.75,26.58,27.23,23.75
12:28:58,902.1,919.57,24,27.42,27.82,24.25
12:28:59,905.4,922.94,24,24.41,24.88,24
12:29:00,903.5,921,24,23.94,24.52,23.75
12:29:01,903.5,921,24,23.54,24,24
12:29:02,901.4,932.4,23.25,23.51,23.97,24
12:29:03,901,922.92,23.75,23.89,24.47,23.75
12:29:04,906.8,928.86,23.75,20.93,21.34,24
12:29:05,902.8,929.28,23.5,20.47,20.87,24
12:29:06,903.3,925.28,23.75,20.02,20.31,24.25
12:29:07,903.1,929.59,23.5,18.31,18.49,24.5
12:29:08,896.8,918.62,23.75,19.18,19.46,24.25
12:29:09,891.7,913.39,23.75,18.73,19.09,24
12:29:10,883.6,905.1,23.75,18.72,19.18,23.75
12:29:11,879.5,900.9,23.75,16.96,17.21,24.25
12:29:12,866.1,887.17,23.75,16.96,17.21,24.25
12:29:13,854.8,875.6,23.75,16.56,16.88,24
12:29:14,841.2,857.49,24,16.95,17.36,23.75
12:29:15,828.4,848.55,23.75,16.94,17.44,23.5
12:29:16,812.3,836.13,23.5,15.67,15.97,24
12:29:17,797.2,812.64,24,15.66,16.12,23.5
12:29:18,780.8,799.8,23.75,14.78,15.21,23.5
12:29:19,764.5,779.31,24,16.54,16.86,24
12:29:20,749.9,771.9,23.5,13.94,14.14,24.25
12:29:21,728.2,745.92,23.75,13.95,14.15,24.25
12:29:22,709.8,727.07,23.75,15.22,15.37,24.5
12:29:23,697.5,714.47,23.75,14.4,14.75,23.75
12:29:24,681.3,694.5,24,15.22,15.51,24
12:29:25,663.7,676.55,24,16.55,16.95,23.75
12:29:26,650.1,662.69,24,14.78,15.29,23.25
12:29:27,633.8,652.39,23.5,15.22,15.44,24.25
12:29:28,618.9,630.89,24,15.22,15.59,23.75
12:29:29,604.9,616.62,24,15.21,15.36,24.5
12:29:30,590.4,607.72,23.5,15.21,15.5,24
12:29:31,577.7,588.89,24,14.38,14.66,24
12:29:32,564.9,581.47,23.5,14.77,15.06,24
12:29:33,551.9,562.59,24,15.22,15.51,24
12:29:34,543.9,559.86,23.5,14.39,14.74,23.75
12:29:35,530.1,543,23.75,14.38,14.66,24
12:29:36,519.9,537.78,23.25,14.38,14.66,24
12:29:37,508.7,523.62,23.5,14.36,14.64,24
12:29:37,500,512.16,23.75,12.61,12.85,24
12:29:38,492.5,502.04,24,12.61,12.92,23.75
12:29:39,478.8,490.45,23.75,14.38,14.59,24.25
12:29:40,469.2,480.61,23.75,13.04,13.23,24.25
12:29:41,458.9,467.79,24,11.77,11.88,24.5
12:29:42,452.8,461.57,24,13.48,13.61,24.5
12:29:43,444.1,454.9,23.75,14.76,14.97,24.25
12:29:44,437.3,452.34,23.25,12.61,12.79,24.25
12:29:45,425.1,437.57,23.5,11.77,11.94,24.25
12:29:46,419.8,427.93,24,12.6,12.91,23.75
12:29:47,412.4,420.39,24,12.21,12.33,24.5
12:29:48,403.6,413.42,23.75,13.91,14.18,24
12:29:49,394.3,401.94,24,14.36,14.64,24
12:29:50,386.9,394.39,24,14.35,14.56,24.25
12:29:51,385,396.29,23.5,12.6,12.78,24.25
12:29:52,375.7,386.72,23.5,10.44,10.64,24
12:29:53,369.1,381.79,23.25,9.99,10.09,24.5
12:29:54,361.1,371.69,23.5,14.35,14.49,24.5
12:29:55,353.2,360.04,24,13.03,13.22,24.25
12:29:56,349.4,357.9,23.75,11.76,11.99,24
12:29:57,343,353.06,23.5,13.04,13.17,24.5
12:29:58,340.4,346.99,24,11.32,11.43,24.5
12:29:59,334.7,341.18,24,9.6,9.79,24
12:30:00,328.9,335.27,24,13.47,13.73,24
12:30:01,328.6,336.59,23.75,8.7,8.78,24.5
12:30:02,320.4,328.19,23.75,13.04,13.23,24.25
12:30:03,315.7,321.81,24,10.43,10.63,24
12:30:04,308.5,316.01,23.75,11.75,11.98,24
12:30:05,306.9,314.37,23.75,10.87,11.03,24.25
12:30:06,299.7,306.99,23.75,10.42,10.57,24.25
12:30:07,298.1,306.85,23.5,9.98,10.22,23.75
12:30:08,293.1,301.7,23.5,9.98,10.08,24.5
12:30:09,288.8,297.27,23.5,10.42,10.73,23.5
12:30:10,287.1,294.08,23.75,9.98,10.08,24.5
12:30:11,280.8,286.24,24,10.42,10.57,24.25
12:30:12,275.6,283.69,23.5,10.42,10.57,24.25
12:30:13,273.4,278.7,24,11.31,11.47,24.25
12:30:14,270.4,278.33,23.5,9.59,9.73,24.25
12:30:15,270.3,275.54,24,11.75,11.86,24.5
12:30:16,267.4,275.24,23.5,11.31,11.47,24.25
12:30:17,265.3,271.75,23.75,10.87,11.03,24.25
12:30:18,262.3,271.32,23.25,9.97,10.11,24.25
12:30:19,259.4,267.01,23.5,9.98,10.17,24
12:30:19,257.2,262.18,24,9.98,10.27,23.5
12:30:20,253.6,259.77,23.75,10.42,10.52,24.5
12:30:21,248.5,253.31,24,11.3,11.46,24.25
12:30:22,247.7,252.5,24,10.85,10.95,24.5
12:30:23,244.8,250.76,23.75,11.74,11.91,24.25
12:30:24,245.5,251.47,23.75,8.26,8.34,24.5
12:30:25,239.8,246.83,23.5,10.86,11.02,24.25
12:30:26,239.7,245.53,23.75,10.86,11.02,24.25
12:30:27,238.2,243.99,23.75,9.58,9.72,24.25
12:30:28,234.6,241.48,23.5,10.42,10.57,24.25
12:30:29,233.1,239.94,23.5,10.86,10.91,24.75
12:30:30,229.5,233.94,24,10.42,10.57,24.25
12:30:31,230.8,237.57,23.5,8.7,8.83,24.25
12:30:32,224.4,230.98,23.5,10.85,11.01,24.25
12:30:33,225.8,232.42,23.5,9.98,10.08,24.5
12:30:34,223.5,227.83,24,9.14,9.27,24.25
12:30:35,221.4,224.6,24.25,8.7,8.78,24.5
12:30:36,217.1,222.38,23.75,8.69,8.82,24.25
12:30:37,219.1,224.43,23.75,7.42,7.53,24.25
12:30:38,216.3,220.49,24,9.57,9.71,24.25
12:30:39,212.7,217.87,23.75,11.29,11.51,24
12:30:40,210.6,216.78,23.5,10.4,10.5,24.5
12:30:41,210.5,215.62,23.75,7.42,7.53,24.25
12:30:42,207.6,213.69,23.5,10.41,10.46,24.75
12:30:43,205.5,208.47,24.25,8.25,8.37,24.25
12:30:44,205.4,211.43,23.5,8.69,8.86,24
12:30:45,203.3,209.26,23.5,7.8,7.91,24.25
12:30:46,202.5,206.42,24,9.14,9.23,24.5
12:30:47,201.7,205.61,24,8.25,8.41,24
12:30:48,198.2,202.04,24,8.69,8.77,24.5
12:30:49,197.4,203.19,23.5,9.14,9.23,24.5
12:30:50,195.9,199.69,24,8.69,8.82,24.25
12:30:51,195.2,201.91,23.25,8.24,8.36,24.25
12:30:52,192.3,197.94,23.5,8.69,8.86,24
12:30:53,190.9,194.6,24,9.58,9.77,24
12:30:54,190.9,195.54,23.75,7.8,7.91,24.25
12:30:55,188,191.64,24,9.96,10.15,24
12:30:56,186.5,190.11,24,9.58,9.72,24.25
12:30:57,185,189.5,23.75,8.25,8.33,24.5
12:30:58,183.6,187.16,24,7.8,7.91,24.25
12:30:59,184.9,189.4,23.75,6.97,7.1,24
12:31:00,183.5,187.05,24,6.97,7.1,24
12:31:01,180,184.38,23.75,8.24,8.28,24.75
12:31:02,178.5,182.84,23.75,8.69,8.77,24.5
12:31:02,177.7,182.02,23.75,7.8,7.91,24.25
12:31:03,175.6,179,24,8.69,8.77,24.5
12:31:04,173.4,176.76,24,6.52,6.61,24.25
12:31:05,172.7,178.64,23.25,7.41,7.52,24.25
12:31:06,170.5,174.65,23.75,7.41,7.59,23.75
12:31:07,171.2,175.36,23.75,8.25,8.33,24.5
12:31:08,169.7,173.83,23.75,8.69,8.82,24.25
12:31:09,168.3,172.39,23.75,8.24,8.32,24.5
12:31:10,168.3,171.56,24,8.25,8.41,24
12:31:11,166.8,170.86,23.75,7.8,7.91,24.25
12:31:12,166.1,169.32,24,8.24,8.36,24.25
12:31:13,164,168.81,23.5,7.8,7.95,24
12:31:14,164.7,168.71,23.75,8.24,8.36,24.25
12:31:15,163.2,166.36,24,7.41,7.52,24.25
12:31:16,162.5,166.45,23.75,8.69,8.86,24
12:31:17,161.7,165.63,23.75,8.25,8.41,24
12:31:18,159.6,165.09,23.25,7.41,7.55,24
12:31:19,159.6,164.28,23.5,7.8,7.91,24.25
12:31:20,159.6,162.69,24,7.41,7.52,24.25
12:31:21,156.7,160.51,23.75,7.8,7.91,24.25
12:31:22,155.9,159.69,23.75,7.8,7.91,24.25
12:31:23,155.9,158.15,24.25,7.41,7.48,24.5
12:31:24,155.2,158.98,23.75,7.41,7.59,23.75
12:31:25,153.1,156.82,23.75,6.97,7.04,24.5
12:31:26,153,157.49,23.5,6.52,6.65,24
12:31:27,151.6,156.81,23.25,7.41,7.52,24.25
12:31:28,151.5,155.19,23.75,7.41,7.48,24.5
12:31:29,150.8,153.72,24,6.52,6.58,24.5
12:31:30,149.3,152.93,23.75,6.51,6.6,24.25
12:31:31,150,153.65,23.75,7.8,7.91,24.25
12:31:32,147.9,151.5,23.75,6.52,6.61,24.25
12:31:33,145.7,149.24,23.75,7.4,7.51,24.25
12:31:34,147.1,149.95,24,6.96,7.06,24.25
12:31:35,145.7,150.71,23.25,6.96,7.03,24.5
12:31:36,145.7,149.97,23.5,5.63,5.74,24
12:31:37,144.3,147.09,24,6.52,6.55,24.75
12:31:38,144.3,147.81,23.75,6.52,6.58,24.5
12:31:39,142.1,145.56,23.75,7.41,7.45,24.75
12:31:46,137.7,141.05,23.75,96,96.46,24.75
12:31:49,135.5,136.8,24.5,7,7.1,24.25
12:32:00,127.6,130.07,24,0,0,24.25
12:32:11,119.6,122.51,23.75,0,0,24.5
12:32:23,116.6,118.86,24,1,1.01,24.25
12:32:24,113.1,115.85,23.75,1,1.01,24.25
12:32:25,113.8,116.57,23.75,1,1.02,23.75
12:32:26,111.6,115.44,23.25,1,1.01,24.5
12:32:27,115.9,118.14,24,1,1,24.75
12:32:48,104.3,105.3,24.5,0,0,24.75
12:32:49,102.8,105.3,23.75,0,0,24
12:33:00,99.2,102.11,23.5,0,0,24.75
12:33:01,98.54,100.45,24,0,0,24.5
12:33:10,94.94,97.25,23.75,4.34,4.36,24.75
12:33:12,93.44,95.71,23.75,4.34,4.34,25
12:33:13,92.71,94.05,24.25,4.34,4.36,24.75
12:33:15,91.24,93.01,24,5.24,5.24,25
12:33:17,91.22,93.44,23.75,5.24,5.24,25
12:33:19,91.21,93.43,23.75,4.79,4.84,24.5
12:33:21,89.83,92.02,23.75,5.62,5.67,24.5
12:33:23,0,0,23.5,5.23,5.28,24.5
12:33:25,0,0,24,4.79,4.81,24.75
12:33:26,8,8.23,23.5,4.79,4.84,24.5
12:33:28,0,0,23.75,4.79,4.79,25
12:33:30,0,0,23.25,4.79,4.86,24.25
12:33:32,0,0,23.75,4.34,4.34,25
12:33:34,0,0,24,4.34,4.36,24.75
12:33:35,84.71,86.35,24,4.79,4.86,24.25
12:33:36,85.45,87.96,23.5,5.23,5.25,24.75
12:33:37,84.72,87.21,23.5,4.34,4.36,24.75
12:33:38,83.95,85.58,24,4.79,4.84,24.5
12:33:39,83.32,85.35,23.75,4.79,4.86,24.25
12:33:40,83.33,84.94,24,5.62,5.7,24.25
12:33:41,82.58,85.42,23.25,5.23,5.28,24.5
12:33:42,81.83,83.41,24,3.45,3.48,24.5
12:33:43,83.95,85.99,23.75,4.34,4.32,25.25
12:33:44,81.83,84.23,23.5,4.79,4.84,24.5
12:33:45,81.85,83.84,23.75,3.9,3.94,24.5
12:33:46,81.09,83.06,23.75,4.79,4.81,24.75
12:33:47,80.34,82.29,23.75,4.34,4.4,24.25
12:33:48,81.83,83.82,23.75,3.9,3.94,24.5
12:33:49,81.08,83.05,23.75,5.23,5.28,24.5
12:33:50,79.63,81.57,23.75,4.79,4.84,24.5
12:33:51,78.97,80.89,23.75,4.35,4.39,24.5
12:33:52,78.96,80.49,24,5.23,5.25,24.75
12:33:53,79.6,81.54,23.75,4.79,4.81,24.75
12:33:54,79.61,81.95,23.5,3.9,3.96,24.25
12:33:55,78.95,80.87,23.75,5.62,5.62,25
12:33:56,77.48,80.94,22.75,4.79,4.88,24
12:33:57,77.49,79.38,23.75,4.79,4.86,24.25
12:33:58,78.95,81.27,23.5,4.34,4.38,24.5
12:33:58,78.22,80.91,23.25,4.34,4.36,24.75
12:33:59,78.21,79.72,24,4.79,4.81,24.75
12:34:00,77.48,78.98,24,4.35,4.46,23.75
12:34:01,78.21,79.72,24,3.45,3.5,24.25
12:34:02,77.48,78.6,24.25,3.9,3.94,24.5
12:34:03,76.73,78.6,23.75,3.9,3.94,24.5
12:34:04,75.98,77.83,23.75,4.34,4.42,24
12:34:05,76.73,78.98,23.5,4.78,4.83,24.5
12:34:06,76,77.85,23.75,4.34,4.38,24.5
12:34:07,75.99,77.46,24,4.79,4.88,24
12:34:08,75.35,77.18,23.75,3.9,3.92,24.75
12:34:09,75.34,77.17,23.75,4.79,4.81,24.75
12:34:10,75.33,76.42,24.25,4.34,4.36,24.75
12:34:11,75.34,77.17,23.75,4.79,4.84,24.5
12:34:12,74.59,76.03,24,4.34,4.36,24.75
12:34:13,74.61,76.43,23.75,4.34,4.38,24.5
12:34:14,74.6,76.79,23.5,4.79,4.81,24.75
12:34:15,72.37,73.42,24.25,4.34,4.4,24.25
12:34:16,73.84,75.27,24,4.34,4.36,24.75
12:34:17,73.86,76.03,23.5,3.9,3.94,24.5
12:34:18,73.85,75.65,23.75,3.9,3.94,24.5
12:34:19,73.85,76.02,23.5,3.9,3.96,24.25
12:34:20,73.85,75.65,23.75,3.9,3.94,24.5
12:34:21,73.11,74.53,24,4.34,4.38,24.5
12:34:22,73.09,74.87,23.75,4.34,4.36,24.75
12:34:23,72.36,73.76,24,3.89,3.93,24.5
12:34:24,70.98,73.06,23.5,3.9,3.92,24.75
12:34:25,70.99,72.36,24,4.34,4.38,24.5
12:34:26,70.98,73.06,23.5,5.23,5.28,24.5
12:34:27,71.72,74.19,23.25,4.79,4.81,24.75
12:34:28,70.23,71.59,24,3.45,3.48,24.5
12:34:29,70.96,72.33,24,4.34,4.38,24.5
12:34:30,70.24,71.6,24,4.34,4.4,24.25
12:34:31,68.75,70.42,23.75,4.79,4.84,24.5
12:34:32,68.76,70.09,24,4.34,4.38,24.5
12:34:33,70.23,72.65,23.25,3.9,3.94,24.5
12:34:34,69.48,70.83,24,4.34,4.36,24.75
12:34:35,68.76,71.12,23.25,4.34,4.38,24.5
12:34:36,68.75,70.77,23.5,5.23,5.28,24.5
12:34:37,69.48,71.17,23.75,4.79,4.86,24.25
12:34:38,69.5,71.19,23.75,3.9,3.94,24.5
12:34:39,68.75,70.08,24,4.34,4.38,24.5
12:34:40,68,69.65,23.75,4.79,4.86,24.25
12:34:41,68,69.65,23.75,4.34,4.4,24.25
12:34:42,67.35,68.99,23.75,4.34,4.36,24.75
12:34:43,67.35,68.99,23.75,4.79,4.88,24
12:34:43,68,69.65,23.75,4.79,4.81,24.75
12:34:44,67.35,68.99,23.75,4.34,4.36,24.75
12:34:45,66.61,67.9,24,3.9,3.92,24.75
12:34:46,65.87,67.47,23.75,3.9,3.94,24.5
12:34:47,66.62,68.24,23.75,4.34,4.4,24.25
12:34:48,65.14,66.4,24,5.23,5.28,24.5
12:34:49,65.87,67.47,23.75,5.23,5.28,24.5
12:34:50,65.13,66.71,23.75,4.79,4.81,24.75
12:34:51,65.87,67.47,23.75,4.79,4.81,24.75
12:34:52,65.86,67.14,24,4.34,4.4,24.25
12:34:54,65.86,67.14,24,4.34,4.38,24.5
12:34:54,67.35,69.33,23.5,4.78,4.83,24.5
12:34:55,62.29,63.5,24,4.78,4.8,24.75
12:34:56,64.38,65.95,23.75,4.34,4.38,24.5
12:34:57,63.74,64.97,24,3.9,3.96,24.25
12:34:58,63.74,65.29,23.75,4.34,4.38,24.5
12:34:59,64.39,65.64,24,4.34,4.4,24.25
12:35:00,63.74,64.97,24,3.9,3.92,24.75
12:35:01,63,64.53,23.75,4.34,4.38,24.5
12:35:02,62.24,64.07,23.5,4.34,4.38,24.5
12:35:03,62.99,64.52,23.75,4.34,4.38,24.5
12:35:04,60.78,62.56,23.5,5.23,5.31,24.25
12:35:05,61.51,63.01,23.75,4.34,4.36,24.75
12:35:06,62.25,63.46,24,4.34,4.38,24.5
12:35:07,60.76,62.24,23.75,3.01,3.05,24.25
12:35:08,62.24,63.75,23.75,3.45,3.5,24.25
12:35:09,61.52,63.32,23.5,3.45,3.47,24.75
12:35:10,60.77,61.95,24,3.9,3.92,24.75
12:35:11,63.7,65.25,23.75,3.45,3.48,24.5
12:35:12,61.51,63.01,23.75,4.78,4.8,24.75
12:35:13,59.39,60.83,23.75,5.23,5.28,24.5
12:35:14,59.4,60.85,23.75,5.62,5.7,24.25
12:35:15,61.49,63.6,23.25,3.9,3.98,24
12:35:16,60.75,62.23,23.75,4.34,4.38,24.5
12:35:17,60.13,61.59,23.75,4.34,4.42,24
12:35:18,59.37,60.81,23.75,5.23,5.31,24.25
12:35:19,59.38,60.82,23.75,3.9,3.94,24.5
12:35:20,60.11,61.57,23.75,4.34,4.36,24.75
12:35:21,60.11,61.27,24,4.34,4.36,24.75
12:35:22,60.75,62.23,23.75,6.06,6.18,24
12:35:23,57.16,58.27,24,6.06,6.12,24.5
12:35:24,57.16,58.55,23.75,2.62,2.63,24.75
12:35:25,58.62,60.34,23.5,3.9,3.92,24.75
12:35:26,58.63,59.77,24,3.45,3.48,24.5
12:35:27,59.37,60.52,24,4.79,4.88,24
12:35:28,58.62,60.05,23.75,4.34,4.4,24.25
12:35:29,57.89,58.73,24.25,4.34,4.36,24.75
12:35:29,57.16,58.84,23.5,4.34,4.36,24.75
12:35:30,56.4,57.77,23.75,4.78,4.83,24.5
12:35:31,57.14,57.97,24.25,4.34,4.38,24.5
12:35:32,57.15,58.54,23.75,4.79,4.81,24.75
12:35:34,55.01,56.35,23.75,3.9,3.92,24.75
12:35:34,55.76,57.4,23.5,4.79,4.86,24.25
12:35:35,55.75,56.83,24,4.34,4.36,24.75
12:35:36,56.41,57.5,24,3.9,3.94,24.5
12:35:37,55.77,56.85,24,3.9,3.96,24.25
12:35:38,55.01,56.08,24,4.34,4.38,24.5
12:35:39,56.4,57.77,23.75,3.9,3.96,24.25
12:35:40,55.02,56.36,23.75,3.9,3.94,24.5
12:35:41,56.39,57.48,24,4.34,4.36,24.75
12:35:42,54.27,55.86,23.5,4.78,4.83,24.5
12:35:43,53.54,54.84,23.75,5.62,5.65,24.75
12:35:44,52.15,53.42,23.75,4.79,4.81,24.75
12:35:45,55.01,56.9,23.25,3.9,3.92,24.75
12:35:46,53.54,54.58,24,4.34,4.36,24.75
12:35:47,52.8,53.82,24,3.01,3.07,24
12:35:48,52.16,53.17,24,4.78,4.8,24.75
12:35:49,52.16,53.43,23.75,5.23,5.28,24.5
12:35:50,52.16,53.43,23.75,5.62,5.65,24.75
12:35:51,52.13,53.4,23.75,5.23,5.28,24.5
12:35:52,52.78,54.06,23.75,3.01,3.02,24.75
12:35:53,55,56.89,23.25,3.9,3.96,24.25
12:35:54,52.15,53.42,23.75,4.34,4.38,24.5
12:35:55,52.79,54.07,23.75,3.45,3.47,24.75
12:35:56,54.25,55.57,23.75,4.34,4.38,24.5
12:35:57,50.67,51.65,24,4.78,4.83,24.5
12:35:58,49.2,50.15,24,3.45,3.5,24.25
12:35:59,52.15,53.42,23.75,4.34,4.34,25
12:36:00,51.4,52.14,24.25,4.34,4.38,24.5
12:36:01,50.66,51.89,23.75,4.34,4.36,24.75
12:36:02,51.39,52.64,23.75,3.45,3.47,24.75
12:36:03,50.66,51.64,24,4.34,4.38,24.5
12:36:04,49.92,51.13,23.75,4.34,4.4,24.25
12:36:05,50.66,51.64,24,3.9,3.92,24.75
12:36:06,51.39,52.64,23.75,4.79,4.81,24.75
12:36:07,51.39,52.9,23.5,4.34,4.36,24.75
12:36:08,50.65,51.63,24,3.45,3.52,24
12:36:09,50.67,52.16,23.5,3.45,3.5,24.25
12:36:10,49.92,51.13,23.75,4.78,4.83,24.5
12:36:11,48.53,49.47,24,4.79,4.81,24.75
12:36:12,49.17,50.12,24,4.34,4.42,24
12:36:13,49.17,50.37,23.75,4.34,4.38,24.5
12:36:14,48.53,49.71,23.75,4.34,4.36,24.75
12:36:15,49.92,51.38,23.5,3.89,3.93,24.5
12:36:15,49.92,51.13,23.75,4.34,4.38,24.5
12:36:16,49.17,50.86,23.25,4.78,4.85,24.25
12:36:17,48.53,49.47,24,4.34,4.38,24.5
12:36:18,47.79,48.72,24,4.34,4.42,24
12:36:19,48.53,49.71,23.75,3.9,3.96,24.25
12:36:20,49.92,51.13,23.75,3.45,3.47,24.75
12:36:21,49.17,50.12,24,3.9,3.94,24.5
12:36:22,47.04,48.18,23.75,3.89,3.93,24.5
12:36:23,47.79,48.72,24,4.78,4.85,24.25
12:36:24,47.79,49.19,23.5,4.79,4.81,24.75
12:36:25,49.17,50.37,23.75,3.9,3.94,24.5
12:36:26,48.52,49.46,24,3.9,3.94,24.5
12:36:27,48.53,49.47,24,3.45,3.48,24.5
12:36:28,48.52,49.7,23.75,3.89,3.95,24.25
12:36:29,47.79,48.95,23.75,3.9,3.92,24.75
12:36:30,47.78,48.47,24.25,4.34,4.4,24.25
