Time,Conductivity (?S),Conductivity @25*C (?S),Temperature_1,Conductivity @25*C (?microS)
16:47:08,"724.5",688.52,27.75,0.68852
16:47:09,"726.0",674.72,29,0.67472
16:47:10,"726.5",684.25,28.25,0.68425
16:47:11,"726.0",680.73,28.5,0.68073
16:47:12,"724.9",670.74,29.25,0.67074
16:47:13,"727.5",682.14,28.5,0.68214
16:47:14,"727.0",681.67,28.5,0.68167
16:47:15,"727.0",672.68,29.25,0.67268
16:47:16,"725.1",682.93,28.25,0.68293
16:47:17,"725.0",685.9,28,0.6859
16:47:18,"726.2",671.94,29.25,0.67194
16:47:18,"726.5",681.2,28.5,0.6812
16:47:19,"725.0",685.9,28,0.6859
16:47:20,"724.2",670.09,29.25,0.67009
16:47:21,"727.2",687.98,28,0.68798
16:47:22,"728.2",682.79,28.5,0.68279
16:47:23,"724.9",673.7,29,0.6737
16:47:24,"725.6",677.34,28.75,0.67734
16:47:25,"727.7",685.38,28.25,0.68538
16:47:26,"726.7",678.37,28.75,0.67837
16:47:27,"726.3",681.01,28.5,0.68101
16:47:28,"725.2",695.47,27.25,0.69547
16:47:29,"727.0",687.8,28,0.6878
16:47:30,"726.7",681.39,28.5,0.68139
16:47:31,"726.5",693.56,27.5,0.69356
16:47:32,"725.0",679.79,28.5,0.67979
16:47:33,"727.0",678.65,28.75,0.67865
16:47:34,"728.4",695.37,27.5,0.69537
16:47:35,"725.2",676.97,28.75,0.67697
16:47:36,"725.0",679.79,28.5,0.67979
16:47:37,"725.9",689.86,27.75,0.68986
16:47:38,"726.7",672.4,29.25,0.6724
16:47:39,"728.0",682.61,28.5,0.68261
16:47:40,"724.2",691.36,27.5,0.69136
16:47:41,"728.2",673.79,29.25,0.67379
16:47:42,"725.8",683.59,28.25,0.68359
16:47:43,"726.5",684.25,28.25,0.68425
16:47:44,"724.0",672.86,29,0.67286
16:47:45,"727.5",685.19,28.25,0.68519
16:47:46,"728.2",682.79,28.5,0.68279
16:47:47,"728.2",676.77,29,0.67677
16:47:48,"726.3",681.01,28.5,0.68101
16:47:49,"728.2",685.85,28.25,0.68585
16:47:50,"727.9",679.49,28.75,0.67949
16:47:51,"727.5",685.19,28.25,0.68519
16:47:52,"725.6",683.4,28.25,0.6834
16:47:53,"726.0",680.73,28.5,0.68073
16:47:54,"726.7",681.39,28.5,0.68139
16:47:55,"727.7",685.38,28.25,0.68538
16:47:56,"725.2",676.97,28.75,0.67697
16:47:57,"729.2",689.88,28,0.68988
16:47:58,"729.6",684.11,28.5,0.68411
16:47:59,"727.0",678.65,28.75,0.67865
16:48:00,"726.5",687.32,28,0.68732
16:48:01,"727.5",685.19,28.25,0.68519
16:48:01,"726.5",678.18,28.75,0.67818
16:48:02,"727.5",685.19,28.25,0.68519
16:48:03,"726.0",686.85,28,0.68685
16:48:04,"726.7",684.44,28.25,0.68444
16:48:05,"730.1",687.64,28.25,0.68764
16:48:06,"727.7",691.57,27.75,0.69157
16:48:07,"725.4",680.17,28.5,0.68017
16:48:08,"726.5",681.2,28.5,0.6812
16:48:09,"729.4",693.18,27.75,0.69318
16:48:10,"727.9",682.51,28.5,0.68251
16:48:11,"727.2",684.91,28.25,0.68491
16:48:12,"726.5",690.43,27.75,0.69043
16:48:13,"728.7",683.26,28.5,0.68326
16:48:14,"727.5",679.11,28.75,0.67911
16:48:15,"727.2",684.91,28.25,0.68491
16:48:16,"728.0",682.61,28.5,0.68261
16:48:17,"729.4",680.89,28.75,0.68089
16:48:18,"730.1",687.64,28.25,0.68764
16:48:19,"728.0",679.58,28.75,0.67958
16:48:20,"726.5",684.25,28.25,0.68425
16:48:21,"729.4",690.07,28,0.69007
16:48:22,"730.1",684.58,28.5,0.68458
16:48:23,"727.0",684.72,28.25,0.68472
16:48:24,"728.0",685.66,28.25,0.68566
16:48:25,"728.9",680.42,28.75,0.68042
16:48:26,"730.1",684.58,28.5,0.68458
16:48:27,"729.0",689.69,28,0.68969
16:48:28,"729.2",683.73,28.5,0.68373
16:48:29,"728.7",680.23,28.75,0.68023
16:48:30,"728.9",692.71,27.75,0.69271
16:48:31,"727.7",682.33,28.5,0.68233
16:48:32,"726.7",684.44,28.25,0.68444
16:48:33,"728.4",692.23,27.75,0.69223
16:48:34,"730.6",694.32,27.75,0.69432
16:48:35,"727.7",679.3,28.75,0.6793
16:48:36,"727.0",687.8,28,0.6878
16:48:37,"728.4",686.04,28.25,0.68604
16:48:38,"729.6",684.11,28.5,0.68411
16:48:39,"727.2",684.91,28.25,0.68491
16:48:40,"727.7",685.38,28.25,0.68538
16:48:41,"729.9",678.35,29,0.67835
16:48:42,"730.6",688.11,28.25,0.68811
16:48:43,"729.9",693.66,27.75,0.69366
16:48:43,"727.5",679.11,28.75,0.67911
16:48:44,"729.4",683.92,28.5,0.68392
16:48:45,"729.1",692.9,27.75,0.6929
16:48:46,"729.6",687.17,28.25,0.68717
16:48:47,"729.2",683.73,28.5,0.68373
16:48:48,"730.9",694.61,27.75,0.69461
16:48:49,"729.6",690.26,28,0.69026
16:48:50,"729.2",677.7,29,0.6777
16:48:51,"726.5",690.43,27.75,0.69043
16:48:52,"727.9",685.57,28.25,0.68557
16:48:53,"730.9",679.28,29,0.67928
16:48:54,"731.6",689.05,28.25,0.68905
16:48:55,"727.2",694.22,27.5,0.69422
16:48:56,"728.2",685.85,28.25,0.68585
16:48:57,"730.9",685.33,28.5,0.68533
16:48:58,"730.1",693.85,27.75,0.69385
16:48:59,"726.7",681.39,28.5,0.68139
16:49:00,"728.2",688.93,28,0.68893
16:49:01,"730.4",703.66,27,0.70366
16:49:02,"731.6",692.15,28,0.69215
16:49:03,"729.9",684.39,28.5,0.68439
16:49:04,"727.7",697.87,27.25,0.69787
16:49:05,"730.6",691.2,28,0.6912
16:49:06,"731.1",676.47,29.25,0.67647
16:49:07,"730.4",691.01,28,0.69101
16:49:08,"728.2",688.93,28,0.68893
16:49:09,"730.4",684.86,28.5,0.68486
16:49:10,"729.9",690.54,28,0.69054
16:49:11,"729.2",692.99,27.75,0.69299
16:49:12,"728.2",685.85,28.25,0.68585
16:49:13,"729.9",681.35,28.75,0.68135
16:49:14,"729.9",696.8,27.5,0.6968
16:49:15,"728.4",689.12,28,0.68912
16:49:16,"728.4",679.95,28.75,0.67995
16:49:17,"729.1",692.9,27.75,0.6929
16:49:18,"731.1",691.67,28,0.69167
16:49:19,"729.9",687.45,28.25,0.68745
16:49:20,"727.2",691.09,27.75,0.69109
16:49:21,"729.4",690.07,28,0.69007
16:49:22,"730.4",681.82,28.75,0.68182
16:49:23,"729.4",696.32,27.5,0.69632
16:49:24,"727.9",688.65,28,0.68865
16:49:25,"730.4",684.86,28.5,0.68486
16:49:26,"730.6",691.2,28,0.6912
16:49:26,"729.9",690.54,28,0.69054
16:49:27,"729.2",683.73,28.5,0.68373
16:49:28,"730.4",687.92,28.25,0.68792
16:49:29,"731.3",691.86,28,0.69186
16:49:30,"728.7",683.26,28.5,0.68326
16:49:31,"729.9",690.54,28,0.69054
16:49:32,"729.4",696.32,27.5,0.69632
16:49:33,"730.1",681.54,28.75,0.68154
16:49:34,"730.4",691.01,28,0.69101
16:49:35,"728.2",695.18,27.5,0.69518
16:49:36,"730.4",681.82,28.75,0.68182
16:49:37,"729.6",690.26,28,0.69026
16:49:38,"730.1",687.64,28.25,0.68764
16:49:39,"728.2",688.93,28,0.68893
16:49:40,"727.9",682.51,28.5,0.68251
16:49:41,"730.4",697.28,27.5,0.69728
16:49:42,"729.4",693.18,27.75,0.69318
16:49:43,"728.2",685.85,28.25,0.68585
16:49:44,"729.2",696.13,27.5,0.69613
16:49:45,"729.6",693.37,27.75,0.69337
16:49:46,"730.1",687.64,28.25,0.68764
16:49:47,"729.0",689.69,28,0.68969
16:49:48,"729.4",696.32,27.5,0.69632
16:49:49,"729.1",683.64,28.5,0.68364
16:49:50,"729.6",690.26,28,0.69026
16:49:51,"728.0",694.99,27.5,0.69499
16:49:52,"728.7",698.83,27.25,0.69883
16:49:53,"730.4",687.92,28.25,0.68792
16:49:54,"728.7",695.66,27.5,0.69566
16:49:55,"728.2",688.93,28,0.68893
16:49:56,"727.5",685.19,28.25,0.68519
16:49:57,"729.9",696.8,27.5,0.6968
16:49:58,"731.6",692.15,28,0.69215
16:49:59,"728.4",682.98,28.5,0.68298
16:50:00,"728.7",698.83,27.25,0.69883
16:50:01,"730.6",691.2,28,0.6912
16:50:02,"730.6",688.11,28.25,0.68811
16:50:03,"728.7",692.52,27.75,0.69252
16:50:04,"729.9",690.54,28,0.69054
16:50:05,"730.4",678.81,29,0.67881
16:50:06,"731.1",701.13,27.25,0.70113
16:50:07,"729.0",692.8,27.75,0.6928
16:50:08,"728.0",682.61,28.5,0.68261
16:50:09,"728.7",698.83,27.25,0.69883
16:50:10,"730.1",693.85,27.75,0.69385
16:50:10,"726.0",680.73,28.5,0.68073
16:50:11,"726.5",693.56,27.5,0.69356
16:50:12,"729.4",690.07,28,0.69007
16:50:13,"729.4",683.92,28.5,0.68392
16:50:14,"727.0",694.03,27.5,0.69403
16:50:15,"726.7",690.62,27.75,0.69062
16:50:16,"728.7",680.23,28.75,0.68023
16:50:17,"730.1",700.17,27.25,0.70017
16:50:19,"727.5",688.27,28,0.68827
16:50:19,"727.2",681.86,28.5,0.68186
16:50:20,"728.2",692.04,27.75,0.69204
16:50:21,"729.2",699.3,27.25,0.6993
16:50:22,"728.0",682.61,28.5,0.68261
16:50:23,"728.2",688.93,28,0.68893
16:50:24,"727.5",697.67,27.25,0.69767
16:50:25,"728.4",682.98,28.5,0.68298
16:50:26,"728.7",695.66,27.5,0.69566
16:50:27,"727.2",684.91,28.25,0.68491
16:50:28,"726.0",689.95,27.75,0.68995
16:50:29,"728.4",692.23,27.75,0.69223
16:50:30,"727.2",700.58,27,0.70058
16:50:31,"726.0",686.85,28,0.68685
16:50:32,"728.0",685.66,28.25,0.68566
16:50:33,"727.9",691.76,27.75,0.69176
16:50:34,"728.2",698.35,27.25,0.69835
16:50:35,"725.6",683.4,28.25,0.6834
16:50:36,"725.8",689.76,27.75,0.68976
16:50:37,"729.2",696.13,27.5,0.69613
16:50:38,"726.7",681.39,28.5,0.68139
16:50:39,"725.3",683.12,28.25,0.68312
16:50:40,"727.0",697.19,27.25,0.69719
16:50:41,"729.0",689.69,28,0.68969
16:50:42,"727.2",687.98,28,0.68798
16:50:43,"727.7",701.06,27,0.70106
16:50:44,"726.8",690.71,27.75,0.69071
16:50:45,"728.2",685.85,28.25,0.68585
16:50:46,"727.2",691.09,27.75,0.69109
16:50:47,"725.8",692.89,27.5,0.69289
16:50:48,"725.6",680.36,28.5,0.68036
16:50:49,"727.2",687.98,28,0.68798
16:50:50,"727.7",701.06,27,0.70106
16:50:51,"726.0",686.85,28,0.68685
16:50:52,"725.2",686.09,28,0.68609
16:50:53,"726.7",696.91,27.25,0.69691
16:50:53,"726.7",690.62,27.75,0.69062
16:50:54,"726.5",681.2,28.5,0.6812
16:50:55,"726.8",690.71,27.75,0.69071
16:50:56,"725.6",695.85,27.25,0.69585
16:50:57,"726.7",684.44,28.25,0.68444
16:50:58,"726.3",687.13,28,0.68713
16:50:59,"725.2",701.86,26.75,0.70186
16:51:00,"725.2",686.09,28,0.68609
16:51:01,"726.5",684.25,28.25,0.68425
16:51:02,"725.8",692.89,27.5,0.69289
16:51:03,"724.7",691.84,27.5,0.69184
16:51:05,"725.3",683.12,28.25,0.68312
16:51:05,"726.3",696.52,27.25,0.69652
16:51:06,"725.3",692.41,27.5,0.69241
16:51:07,"723.8",684.77,28,0.68477
16:51:08,"724.2",688.24,27.75,0.68824
16:51:09,"725.4",698.84,27,0.69884
16:51:10,"725.6",689.57,27.75,0.68957
16:51:11,"725.1",686,28,0.686
16:51:12,"723.3",703.26,26.5,0.70326
16:51:13,"725.6",692.7,27.5,0.6927
16:51:14,"725.3",686.19,28,0.68619
16:51:15,"724.3",691.46,27.5,0.69146
16:51:16,"724.9",695.18,27.25,0.69518
16:51:17,"725.3",683.12,28.25,0.68312
16:51:18,"725.1",692.22,27.5,0.69222
16:51:19,"723.1",693.45,27.25,0.69345
16:51:20,"722.8",683.82,28,0.68382
16:51:21,"723.5",684.48,28,0.68448
16:51:22,"724.7",701.38,26.75,0.70138
16:51:23,"723.1",687.19,27.75,0.68719
16:51:24,"722.6",689.83,27.5,0.68983
16:51:25,"725.0",695.28,27.25,0.69528
16:51:26,"724.7",694.99,27.25,0.69499
16:51:27,"723.8",681.7,28.25,0.6817
16:51:28,"722.8",690.02,27.5,0.69002
16:51:29,"725.0",695.28,27.25,0.69528
16:51:30,"724.2",688.24,27.75,0.68824
16:51:31,"723.1",687.19,27.75,0.68719
16:51:32,"723.8",697.3,27,0.6973
16:51:33,"726.3",690.24,27.75,0.69024
16:51:34,"725.6",683.4,28.25,0.6834
16:51:35,"725.3",695.56,27.25,0.69556
16:51:36,"723.1",690.31,27.5,0.69031
16:51:36,"725.8",686.66,28,0.68666
16:51:37,"725.8",696.04,27.25,0.69604
16:51:38,"723.3",690.5,27.5,0.6905
16:51:39,"724.0",688.05,27.75,0.68805
16:51:40,"725.4",698.84,27,0.69884
16:51:41,"726.0",696.24,27.25,0.69624
16:51:42,"725.0",685.9,28,0.6859
16:51:43,"724.5",697.98,27,0.69798
16:51:44,"724.7",691.84,27.5,0.69184
16:51:45,"725.6",686.47,28,0.68647
16:51:46,"725.3",698.75,27,0.69875
16:51:47,"724.0",697.5,27,0.6975
16:51:48,"725.3",689.28,27.75,0.68928
16:51:49,"725.2",698.65,27,0.69865
16:51:50,"724.7",701.38,26.75,0.70138
16:51:51,"722.3",683.35,28,0.68335
16:51:52,"725.0",695.28,27.25,0.69528
16:51:53,"725.4",702.06,26.75,0.70206
16:51:54,"725.0",689,27.75,0.689
16:51:55,"723.6",684.58,28,0.68458
16:51:56,"724.0",700.7,26.75,0.7007
16:51:57,"726.3",690.24,27.75,0.69024
16:51:58,"724.5",688.52,27.75,0.68852
16:51:59,"722.6",692.98,27.25,0.69298
16:52:00,"720.7",691.15,27.25,0.69115
16:52:01,"723.8",690.98,27.5,0.69098
16:52:02,"723.6",690.79,27.5,0.69079
16:52:03,"721.0",694.61,27,0.69461
16:52:04,"722.6",692.98,27.25,0.69298
16:52:05,"724.0",681.89,28.25,0.68189
16:52:06,"725.1",692.22,27.5,0.69222
16:52:07,"719.1",699.17,26.5,0.69917
16:52:08,"722.8",693.17,27.25,0.69317
16:52:09,"723.3",690.5,27.5,0.6905
16:52:10,"723.6",703.55,26.5,0.70355
16:52:11,"723.6",697.11,27,0.69711
16:52:12,"722.1",686.24,27.75,0.68624
16:52:13,"724.0",694.32,27.25,0.69432
16:52:14,"724.7",701.38,26.75,0.70138
16:52:15,"721.9",686.05,27.75,0.68605
16:52:16,"722.1",689.36,27.5,0.68936
16:52:17,"723.3",703.26,26.5,0.70326
16:52:18,"722.5",696.05,27,0.69605
16:52:18,"723.6",687.67,27.75,0.68767
16:52:19,"723.3",703.26,26.5,0.70326
16:52:20,"725.0",695.28,27.25,0.69528
16:52:21,"724.2",688.24,27.75,0.68824
16:52:22,"722.3",695.86,27,0.69586
16:52:23,"722.6",699.35,26.75,0.69935
16:52:24,"724.5",701.19,26.75,0.70119
16:52:25,"723.8",687.86,27.75,0.68786
16:52:26,"722.1",695.66,27,0.69566
16:52:27,"723.1",693.45,27.25,0.69345
16:52:28,"722.6",686.72,27.75,0.68672
16:52:29,"724.6",698.07,27,0.69807
16:52:30,"723.6",693.93,27.25,0.69393
16:52:31,"721.6",688.88,27.5,0.68888
16:52:32,"721.9",689.16,27.5,0.68916
16:52:33,"722.8",699.54,26.75,0.69954
16:52:34,"723.3",696.82,27,0.69682
16:52:35,"721.6",682.69,28,0.68269
16:52:36,"721.9",692.3,27.25,0.6923
16:52:37,"722.8",699.54,26.75,0.69954
16:52:38,"723.1",687.19,27.75,0.68719
16:52:39,"721.6",692.02,27.25,0.69202
16:52:40,"722.3",695.86,27,0.69586
16:52:41,"724.6",701.28,26.75,0.70128
16:52:42,"724.0",691.17,27.5,0.69117
16:52:43,"721.2",691.63,27.25,0.69163
16:52:44,"722.6",696.15,27,0.69615
16:52:45,"723.1",690.31,27.5,0.69031
16:52:46,"721.6",692.02,27.25,0.69202
16:52:47,"721.4",704.66,26.25,0.70466
16:52:48,"722.6",696.15,27,0.69615
16:52:49,"722.8",690.02,27.5,0.69002
16:52:50,"722.8",699.54,26.75,0.69954
16:52:51,"721.1",688.4,27.5,0.6884
16:52:52,"721.1",688.4,27.5,0.6884
16:52:53,"721.6",698.38,26.75,0.69838
16:52:54,"720.4",694.03,27,0.69403
16:52:55,"721.6",685.77,27.75,0.68577
16:52:56,"720.2",693.83,27,0.69383
16:52:57,"723.6",697.11,27,0.69711
16:52:58,"721.1",682.21,28,0.68221
16:52:59,"722.3",699.06,26.75,0.69906
16:53:00,"719.2",692.87,27,0.69287
16:53:01,"721.9",686.05,27.75,0.68605
16:53:01,"721.1",685.29,27.75,0.68529
16:53:02,"721.2",697.99,26.75,0.69799
16:53:03,"720.4",687.73,27.5,0.68773
16:53:04,"724.6",691.74,27.5,0.69174
16:53:05,"722.8",699.54,26.75,0.69954
16:53:06,"722.3",692.69,27.25,0.69269
16:53:07,"722.8",690.02,27.5,0.69002
16:53:08,"723.8",707.01,26.25,0.70701
16:53:09,"721.9",692.3,27.25,0.6923
16:53:10,"718.3",685.73,27.5,0.68573
16:53:11,"719.2",692.87,27,0.69287
16:53:12,"720.9",694.51,27,0.69451
16:53:13,"721.9",689.16,27.5,0.68916
16:53:14,"720.0",690.48,27.25,0.69048
16:53:15,"718.8",692.49,27,0.69249
16:53:16,"720.0",684.25,27.75,0.68425
16:53:17,"722.8",690.02,27.5,0.69002
16:53:18,"721.2",704.47,26.25,0.70447
16:53:19,"722.9",693.26,27.25,0.69326
16:53:20,"719.5",683.77,27.75,0.68377
16:53:21,"722.6",696.15,27,0.69615
16:53:22,"720.4",697.22,26.75,0.69722
16:53:23,"718.3",685.73,27.5,0.68573
16:53:24,"722.6",696.15,27,0.69615
16:53:25,"720.7",697.51,26.75,0.69751
16:53:26,"723.9",687.95,27.75,0.68795
16:53:27,"718.6",686.01,27.5,0.68601
16:53:28,"722.4",702.38,26.5,0.70238
16:53:29,"722.8",699.54,26.75,0.69954
16:53:30,"721.0",688.31,27.5,0.68831
16:53:31,"721.7",695.28,27,0.69528
16:53:32,"722.4",695.95,27,0.69595
16:53:33,"722.3",686.43,27.75,0.68643
16:53:34,"721.2",688.5,27.5,0.6885
16:53:35,"717.6",691.33,27,0.69133
16:53:36,"720.0",687.35,27.5,0.68735
16:53:37,"721.2",688.5,27.5,0.6885
16:53:38,"720.0",700.05,26.5,0.70005
16:53:39,"720.7",700.73,26.5,0.70073
16:53:40,"719.1",686.49,27.5,0.68649
16:53:41,"723.6",703.55,26.5,0.70355
16:53:42,"720.4",694.03,27,0.69403
16:53:43,"723.3",693.65,27.25,0.69365
16:53:43,"717.6",694.51,26.75,0.69451
16:53:44,"718.1",698.2,26.5,0.6982
16:53:46,"720.7",691.15,27.25,0.69115
16:53:46,"719.1",692.77,27,0.69277
16:53:47,"718.8",698.88,26.5,0.69888
16:53:48,"719.5",699.56,26.5,0.69956
16:53:49,"721.2",685.39,27.75,0.68539
16:53:50,"720.3",700.34,26.5,0.70034
16:53:51,"720.0",700.05,26.5,0.70005
16:53:52,"720.2",690.67,27.25,0.69067
16:53:53,"722.8",693.17,27.25,0.69317
16:53:54,"720.5",694.12,27,0.69412
16:53:55,"722.0",695.57,27,0.69557
16:53:56,"725.0",689,27.75,0.689
16:53:57,"722.0",689.26,27.5,0.68926
16:53:58,"720.6",700.63,26.5,0.70063
16:53:59,"717.9",691.62,27,0.69162
16:54:00,"719.5",690,27.25,0.69
16:54:01,"721.7",695.28,27,0.69528
16:54:02,"721.2",694.8,27,0.6948
16:54:03,"717.7",688.28,27.25,0.68828
16:54:04,"717.1",687.7,27.25,0.6877
16:54:05,"719.3",702.61,26.25,0.70261
16:54:06,"719.1",692.77,27,0.69277
16:54:07,"717.2",684.68,27.5,0.68468
16:54:08,"716.9",693.83,26.75,0.69383
16:54:09,"718.8",698.88,26.5,0.69888
16:54:10,"716.9",690.66,27,0.69066
16:54:11,"716.0",689.79,27,0.68979
16:54:12,"716.2",693.15,26.75,0.69315
16:54:13,"718.6",698.69,26.5,0.69869
16:54:14,"718.8",698.88,26.5,0.69888
16:54:15,"717.4",694.31,26.75,0.69431
16:54:16,"719.3",699.37,26.5,0.69937
16:54:17,"716.7",684.2,27.5,0.6842
16:54:18,"714.3",688.15,27,0.68815
16:54:19,"715.2",695.38,26.5,0.69538
16:54:20,"713.3",690.35,26.75,0.69035
16:54:21,"717.1",678.43,28,0.67843
16:54:22,"716.0",689.79,27,0.68979
16:54:23,"715.5",695.67,26.5,0.69567
16:54:24,"717.7",691.43,27,0.69143
16:54:25,"716.0",686.65,27.25,0.68665
16:54:26,"716.7",696.84,26.5,0.69684
16:54:26,"715.7",695.87,26.5,0.69587
16:54:27,"716.4",680.83,27.75,0.68083
16:54:28,"715.2",689.02,27,0.68902
16:54:29,"716.0",699.39,26.25,0.69939
16:54:30,"714.3",685.02,27.25,0.68502
16:54:31,"716.0",689.79,27,0.68979
16:54:32,"716.0",692.96,26.75,0.69296
16:54:33,"716.2",696.35,26.5,0.69635
16:54:34,"715.3",689.11,27,0.68911
16:54:35,"715.3",685.97,27.25,0.68597
16:54:36,"716.4",703.04,26,0.70304
16:54:37,"718.1",694.99,26.75,0.69499
16:54:38,"716.2",686.84,27.25,0.68684
16:54:39,"714.3",691.31,26.75,0.69131
16:54:40,"719.8",696.64,26.75,0.69664
16:54:41,"713.1",680.76,27.5,0.68076
16:54:42,"716.0",692.96,26.75,0.69296
16:54:43,"717.5",700.85,26.25,0.70085
16:54:44,"715.3",692.28,26.75,0.69228
16:54:45,"717.5",688.08,27.25,0.68808
16:54:46,"717.5",691.23,27,0.69123
16:54:47,"713.4",687.28,27,0.68728
16:54:48,"713.6",684.34,27.25,0.68434
16:54:49,"716.7",687.32,27.25,0.68732
16:54:50,"717.0",703.63,26,0.70363
16:54:51,"712.7",689.77,26.75,0.68977
16:54:52,"715.5",686.17,27.25,0.68617
16:54:53,"717.7",697.81,26.5,0.69781
16:54:54,"718.4",692.1,27,0.6921
16:54:55,"714.1",684.82,27.25,0.68482
16:54:56,"717.0",693.93,26.75,0.69393
16:54:57,"717.7",697.81,26.5,0.69781
16:54:58,"718.1",685.54,27.5,0.68554
16:54:59,"714.1",691.12,26.75,0.69112
16:55:00,"714.1",694.31,26.5,0.69431
16:55:01,"713.4",681.05,27.5,0.68105
