Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
16:47:41,504.10,537.28,21.75
16:47:42,504.80,543.53,21.25
16:47:43,504.70,546.21,21.00
16:47:44,504.10,540.01,21.50
16:47:45,504.40,543.10,21.25
16:47:46,504.50,540.44,21.50
16:47:47,504.60,535.10,22.00
16:47:48,504.80,535.31,22.00
16:47:49,503.80,536.96,21.75
16:47:50,504.10,534.57,22.00
16:47:51,504.20,537.38,21.75
16:47:52,503.80,539.69,21.50
16:47:53,504.80,540.76,21.50
16:47:54,504.80,546.32,21.00
16:47:55,503.90,545.35,21.00
16:47:56,503.30,539.15,21.50
16:47:57,504.40,537.60,21.75
16:47:58,505.00,540.97,21.50
16:47:59,503.80,539.69,21.50
16:48:00,503.80,539.69,21.50
16:48:01,504.50,540.44,21.50
16:48:02,504.40,534.89,22.00
16:48:03,504.50,537.70,21.75
16:48:04,504.40,537.60,21.75
16:48:05,504.20,537.38,21.75
16:48:06,504.40,540.33,21.50
16:48:07,503.80,539.69,21.50
16:48:08,504.20,537.38,21.75
16:48:09,503.80,536.96,21.75
16:48:10,504.80,543.53,21.25
16:48:11,503.80,539.69,21.50
16:48:12,504.50,540.44,21.50
16:48:13,503.90,542.56,21.25
16:48:14,504.50,537.70,21.75
16:48:15,504.40,545.89,21.00
16:48:16,503.90,539.80,21.50
16:48:16,503.90,548.16,20.75
16:48:17,504.50,540.44,21.50
16:48:18,504.50,543.20,21.25
16:48:19,503.90,539.80,21.50
16:48:20,503.80,542.45,21.25
16:48:21,504.50,540.44,21.50
16:48:22,504.80,543.53,21.25
16:48:23,504.20,540.12,21.50
16:48:24,503.80,539.69,21.50
16:48:25,505.00,540.97,21.50
16:48:26,504.40,537.60,21.75
16:48:27,504.20,537.38,21.75
16:48:28,504.10,537.28,21.75
16:48:29,504.80,540.76,21.50
16:48:30,504.80,546.32,21.00
16:48:31,503.60,539.48,21.50
